DamageState,EntityIdentifier,EntityType,ForceIdentifier,HasAmmunitionSupplyCap,HasFuelSupplyCap,HasRecoveryCap,HasRepairCap,HlaFrameType,HlaInstanceName,HlaObjectType,Immobilized,IsConcealed,Marking,SimTime,Spatial_FPB_IsFrozen,Spatial_FPB_Orientation_phi,Spatial_FPB_Orientation_psi,Spatial_FPB_Orientation_theta,Spatial_FPB_VelocityVector_x,Spatial_FPB_VelocityVector_y,Spatial_FPB_VelocityVector_z,Spatial_FPB_WorldLocation_x,Spatial_FPB_WorldLocation_y,Spatial_FPB_WorldLocation_z,Spatial_FPW_IsFrozen,Spatial_FPW_Orientation_phi,Spatial_FPW_Orientation_psi,Spatial_FPW_Orientation_theta,Spatial_FPW_VelocityVector_x,Spatial_FPW_VelocityVector_y,Spatial_FPW_VelocityVector_z,Spatial_FPW_WorldLocation_x,Spatial_FPW_WorldLocation_y,Spatial_FPW_WorldLocation_z,Spatial_FVB_IsFrozen,Spatial_FVB_Orientation_phi,Spatial_FVB_Orientation_psi,Spatial_FVB_Orientation_theta,Spatial_FVB_VelocityVector_x,Spatial_FVB_VelocityVector_y,Spatial_FVB_VelocityVector_z,Spatial_FVB_WorldLocation_x,Spatial_FVB_WorldLocation_y,Spatial_FVB_WorldLocation_z,Spatial_FVW_IsFrozen,Spatial_FVW_Orientation_phi,Spatial_FVW_Orientation_psi,Spatial_FVW_Orientation_theta,Spatial_FVW_VelocityVector_x,Spatial_FVW_VelocityVector_y,Spatial_FVW_VelocityVector_z,Spatial_FVW_WorldLocation_x,Spatial_FVW_WorldLocation_y,Spatial_FVW_WorldLocation_z,Spatial_RPB_IsFrozen,Spatial_RPB_Orientation_phi,Spatial_RPB_Orientation_psi,Spatial_RPB_Orientation_theta,Spatial_RPB_VelocityVector_x,Spatial_RPB_VelocityVector_y,Spatial_RPB_VelocityVector_z,Spatial_RPB_WorldLocation_x,Spatial_RPB_WorldLocation_y,Spatial_RPB_WorldLocation_z,Spatial_RPW_IsFrozen,Spatial_RPW_Orientation_phi,Spatial_RPW_Orientation_psi,Spatial_RPW_Orientation_theta,Spatial_RPW_VelocityVector_x,Spatial_RPW_VelocityVector_y,Spatial_RPW_VelocityVector_z,Spatial_RPW_WorldLocation_x,Spatial_RPW_WorldLocation_y,Spatial_RPW_WorldLocation_z,Spatial_RVB_IsFrozen,Spatial_RVB_Orientation_phi,Spatial_RVB_Orientation_psi,Spatial_RVB_Orientation_theta,Spatial_RVB_VelocityVector_x,Spatial_RVB_VelocityVector_y,Spatial_RVB_VelocityVector_z,Spatial_RVB_WorldLocation_x,Spatial_RVB_WorldLocation_y,Spatial_RVB_WorldLocation_z,Spatial_RVW_IsFrozen,Spatial_RVW_Orientation_phi,Spatial_RVW_Orientation_psi,Spatial_RVW_Orientation_theta,Spatial_RVW_VelocityVector_x,Spatial_RVW_VelocityVector_y,Spatial_RVW_VelocityVector_z,Spatial_RVW_WorldLocation_x,Spatial_RVW_WorldLocation_y,Spatial_RVW_WorldLocation_z,Spatial_static_IsFrozen,Spatial_static_Orientation_phi,Spatial_static_Orientation_psi,Spatial_static_Orientation_theta,Spatial_static_WorldLocation_x,Spatial_static_WorldLocation_y,Spatial_static_WorldLocation_z,contacts,sensors,weapons
no damage,VRF262162:102,1:1:222:1:12:0:0,2,False,False,False,False,ObjectUpdate,VRF262162:102,Model,False,False,T-14 2,0.5,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,0,0,0,6378144.562729,114.685823,-15.408017,True,-1.5707939863204956,1.30826997756958,-0.0337110012769699,6378144.562729,114.685823,-15.408017,[],[],[]
no damage,VRF262162:1,1:1:71:2:5:0:1,1,False,False,False,False,ObjectUpdate,VRF262162:1,Model,False,False,AFV 2,0.5,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,0,0,0,6378150.230376,284.333556,123.972861,True,1.645151972770691,-1.4943089485168457,1.2164160013198853,6378150.230376,284.333556,123.972861,[],[],[]
no damage,VRF262162:100,1:1:222:1:12:0:0,2,False,False,False,False,ObjectUpdate,VRF262162:100,Model,False,False,T-14 1,0.5,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,0,0,0,6378145.349411,-50.750346,-15.90178,True,-1.5707939863204956,1.5707889795303345,0.2836160063743591,6378145.349411,-50.750346,-15.90178,[],[],[]
